operator,input_shapes,input_dtypes,call_count
_moe_C::moe_align_block_size,"[[4,6],[],[],[192],[24],[1],[]]","[""int"",""Scalar"",""Scalar"",""int"",""int"",""int"",""""]",43
_moe_C::moe_align_block_size,"[[8,6],[],[],[384],[48],[1],[]]","[""int"",""Scalar"",""Scalar"",""int"",""int"",""int"",""""]",43
_moe_C::moe_wna16_marlin_gemm,"[[12,256],[12,4096],[256,16,8192],[],[256,8,4096],[],[],[],[],[],[528],[96],[12],[1],[2,6],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""int"","""",""c10::Float8_e8m0fnu"","""","""","""","""","""",""int"",""int"",""int"",""int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",43
_moe_C::moe_wna16_marlin_gemm,"[[16,4096],[96,512],[256,256,1024],[],[256,128,512],[],[],[],[],[],[528],[768],[96],[1],[16,6],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""int"","""",""c10::Float8_e8m0fnu"","""","""","""","""","""",""int"",""int"",""int"",""int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",43
_moe_C::moe_wna16_marlin_gemm,"[[2,4096],[12,512],[256,256,1024],[],[256,128,512],[],[],[],[],[],[528],[96],[12],[1],[2,6],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""int"","""",""c10::Float8_e8m0fnu"","""","""","""","""","""",""int"",""int"",""int"",""int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",43
_moe_C::moe_wna16_marlin_gemm,"[[24,256],[24,4096],[256,16,8192],[],[256,8,4096],[],[],[],[],[],[528],[192],[24],[1],[4,6],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""int"","""",""c10::Float8_e8m0fnu"","""","""","""","""","""",""int"",""int"",""int"",""int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",43
_moe_C::moe_wna16_marlin_gemm,"[[4,4096],[24,512],[256,256,1024],[],[256,128,512],[],[],[],[],[],[528],[192],[24],[1],[4,6],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""int"","""",""c10::Float8_e8m0fnu"","""","""","""","""","""",""int"",""int"",""int"",""int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",43
_moe_C::moe_wna16_marlin_gemm,"[[48,256],[48,4096],[256,16,8192],[],[256,8,4096],[],[],[],[],[],[528],[384],[48],[1],[8,6],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""int"","""",""c10::Float8_e8m0fnu"","""","""","""","""","""",""int"",""int"",""int"",""int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",43
_moe_C::moe_wna16_marlin_gemm,"[[8,4096],[48,512],[256,256,1024],[],[256,128,512],[],[],[],[],[],[528],[384],[48],[1],[8,6],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""int"","""",""c10::Float8_e8m0fnu"","""","""","""","""","""",""int"",""int"",""int"",""int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",43
_moe_C::moe_wna16_marlin_gemm,"[[96,256],[96,4096],[256,16,8192],[],[256,8,4096],[],[],[],[],[],[528],[768],[96],[1],[16,6],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""int"","""",""c10::Float8_e8m0fnu"","""","""","""","""","""",""int"",""int"",""int"",""int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",43
aten::add,"[[16,4096],[16,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",43
aten::add,"[[2,4096],[2,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",43
aten::add,"[[4,4096],[4,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",43
aten::add,"[[8,4096],[8,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",43
aten::as_strided,"[[1,16,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[1,16,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[1,2,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[1,2,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[1,4,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[1,4,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[1,8,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[1,8,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[16,1,1024],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[16,1,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[16,1,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[16,64,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",43
aten::as_strided,"[[2,1,1024],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[2,1,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[2,1,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[2,64,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",43
aten::as_strided,"[[256],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[4,1,1024],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[4,1,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[4,1,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[4,64,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",43
aten::as_strided,"[[512],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[8,1,1024],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[8,1,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[8,1,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",43
aten::as_strided,"[[8,64,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",43
aten::copy_,"[[16,4096],[16,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",43
aten::copy_,"[[2,4096],[2,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",43
aten::copy_,"[[4,4096],[4,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",43
aten::copy_,"[[8,4096],[8,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",43
aten::empty_like,"[[16,1024],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",43
aten::empty_like,"[[16,4096],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",43
aten::empty_like,"[[16,512],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",43
aten::empty_like,"[[2,1024],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",43
aten::empty_like,"[[2,4096],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",43
aten::empty_like,"[[2,512],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",43
aten::empty_like,"[[4,1024],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",43
aten::empty_like,"[[4,4096],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",43
aten::empty_like,"[[4,512],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",43
aten::empty_like,"[[8,1024],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",43
aten::empty_like,"[[8,4096],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",43
aten::empty_like,"[[8,512],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",43
aten::flatten,"[[12,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",43
aten::flatten,"[[16,1,1024],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",43
aten::flatten,"[[2,1,1024],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",43
aten::flatten,"[[24,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",43
aten::flatten,"[[4,1,1024],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",43
aten::flatten,"[[48,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",43
aten::flatten,"[[8,1,1024],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",43
aten::flatten,"[[96,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",43
aten::mm,"[[16,4096],[4096,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",43
aten::mm,"[[2,4096],[4096,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",43
aten::mm,"[[4,4096],[4096,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",43
aten::mm,"[[8,4096],[4096,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",43
aten::mul_,"[[16,6],[]]","[""float"",""double""]",43
aten::mul_,"[[2,6],[]]","[""float"",""double""]",43
aten::mul_,"[[4,6],[]]","[""float"",""double""]",43
aten::mul_,"[[8,6],[]]","[""float"",""double""]",43
aten::new_empty,"[[16,256],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""","""","""",""Scalar""]",43
aten::new_empty,"[[16,6],[],[],[],[],[]]","[""float"",""ScalarList"","""","""","""",""Scalar""]",43
aten::new_empty,"[[2,256],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""","""","""",""Scalar""]",43
aten::new_empty,"[[2,6],[],[],[],[],[]]","[""float"",""ScalarList"","""","""","""",""Scalar""]",43
aten::new_empty,"[[4,256],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""","""","""",""Scalar""]",43
aten::new_empty,"[[4,6],[],[],[],[],[]]","[""float"",""ScalarList"","""","""","""",""Scalar""]",43
aten::new_empty,"[[8,256],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""","""","""",""Scalar""]",43
aten::new_empty,"[[8,6],[],[],[],[],[]]","[""float"",""ScalarList"","""","""","""",""Scalar""]",43
aten::pad,"[[1,8,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""",""Scalar""]",43
aten::pad,"[[16,8,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""",""Scalar""]",43
aten::pad,"[[2,8,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""",""Scalar""]",43
aten::pad,"[[4,8,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""",""Scalar""]",43
aten::pad,"[[8,8,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""",""Scalar""]",43
aten::permute,"[[16,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::permute,"[[16,1,32],[]]","[""float"",""ScalarList""]",43
aten::permute,"[[16,1,4096],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",43
aten::permute,"[[2,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::permute,"[[2,1,32],[]]","[""float"",""ScalarList""]",43
aten::permute,"[[2,1,4096],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",43
aten::permute,"[[4,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::permute,"[[4,1,32],[]]","[""float"",""ScalarList""]",43
aten::permute,"[[4,1,4096],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",43
aten::permute,"[[8,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::permute,"[[8,1,32],[]]","[""float"",""ScalarList""]",43
aten::permute,"[[8,1,4096],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",43
aten::record_stream,"[[16,4096],[]]","[""c10::BFloat16"",""""]",43
aten::record_stream,"[[2,4096],[]]","[""c10::BFloat16"",""""]",43
aten::record_stream,"[[4,4096],[]]","[""c10::BFloat16"",""""]",43
aten::record_stream,"[[8,4096],[]]","[""c10::BFloat16"",""""]",43
aten::reshape,"[[12,4096],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::reshape,"[[16,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::reshape,"[[2,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::reshape,"[[24,4096],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::reshape,"[[4,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::reshape,"[[48,4096],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::reshape,"[[8,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::reshape,"[[96,4096],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::slice,"[[16,64,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",43
aten::slice,"[[2,64,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",43
aten::slice,"[[4,64,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",43
aten::slice,"[[8,64,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",43
aten::split_with_sizes,"[[16,1536],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar""]",43
aten::split_with_sizes,"[[2,1536],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar""]",43
aten::split_with_sizes,"[[4,1536],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar""]",43
aten::split_with_sizes,"[[8,1536],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar""]",43
aten::to,"[[16,1536],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",43
aten::to,"[[16,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",43
aten::to,"[[2,1536],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",43
aten::to,"[[2,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",43
aten::to,"[[4,1536],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",43
aten::to,"[[4,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",43
aten::to,"[[8,1536],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",43
aten::to,"[[8,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",43
aten::transpose,"[[1,16,32],[],[]]","[""float"",""Scalar"",""Scalar""]",43
aten::transpose,"[[1,16,4096],[],[]]","[""c10::Float8_e4m3fn"",""Scalar"",""Scalar""]",43
aten::transpose,"[[1,2,32],[],[]]","[""float"",""Scalar"",""Scalar""]",43
aten::transpose,"[[1,2,4096],[],[]]","[""c10::Float8_e4m3fn"",""Scalar"",""Scalar""]",43
aten::transpose,"[[1,4,32],[],[]]","[""float"",""Scalar"",""Scalar""]",43
aten::transpose,"[[1,4,4096],[],[]]","[""c10::Float8_e4m3fn"",""Scalar"",""Scalar""]",43
aten::transpose,"[[1,8,32],[],[]]","[""float"",""Scalar"",""Scalar""]",43
aten::transpose,"[[1,8,4096],[],[]]","[""c10::Float8_e4m3fn"",""Scalar"",""Scalar""]",43
aten::view,"[[12,512],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::view,"[[16,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::view,"[[16,1536],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::view,"[[16,256],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::view,"[[16,512],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::view,"[[16384],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::view,"[[2,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::view,"[[2,1536],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::view,"[[2,256],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::view,"[[2,512],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::view,"[[24,512],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::view,"[[32768],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::view,"[[4,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::view,"[[4,1536],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::view,"[[4,256],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::view,"[[4,512],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::view,"[[48,512],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::view,"[[50335,64,584],[]]","[""unsigned char"",""ScalarList""]",43
aten::view,"[[64,64,584],[]]","[""unsigned char"",""ScalarList""]",43
aten::view,"[[65536],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::view,"[[8,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::view,"[[8,1536],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::view,"[[8,256],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::view,"[[8,512],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::view,"[[8192],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::view,"[[96,512],[]]","[""c10::BFloat16"",""ScalarList""]",43
aten::zero_,"[[1,64,512]]","[""c10::BFloat16""]",43
aten::zero_,"[[16,64,512]]","[""c10::BFloat16""]",43
aten::zero_,"[[2,64,512]]","[""c10::BFloat16""]",43
aten::zero_,"[[4,64,512]]","[""c10::BFloat16""]",43
aten::zero_,"[[8,64,512]]","[""c10::BFloat16""]",43
triton_poi_fused_clamp_mul_sigmoid_slice_0,"[[16,512],[],[],[16,256],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",43
triton_poi_fused_clamp_mul_sigmoid_slice_0,"[[2,512],[],[],[2,256],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",43
triton_poi_fused_clamp_mul_sigmoid_slice_0,"[[4,512],[],[],[4,256],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",43
triton_poi_fused_clamp_mul_sigmoid_slice_0,"[[8,512],[],[],[8,256],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",43
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[16,256],[4096,256],[32,2],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",43
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[16,4096],[1536,4096],[12,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",43
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[16,4096],[512,4096],[4,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",43
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[2,256],[4096,256],[32,2],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",43
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[2,4096],[1536,4096],[12,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",43
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[2,4096],[512,4096],[4,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",43
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[4,256],[4096,256],[32,2],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",43
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[4,4096],[1536,4096],[12,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",43
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[4,4096],[512,4096],[4,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",43
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[8,256],[4096,256],[32,2],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",43
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[8,4096],[1536,4096],[12,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",43
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[8,4096],[512,4096],[4,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",43
vllm::fused_inv_rope_fp8_quant_kernel,"[[16,8,512],[16],[1048576,64],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",43
vllm::fused_inv_rope_fp8_quant_kernel,"[[2,8,512],[2],[1048576,64],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",43
vllm::fused_inv_rope_fp8_quant_kernel,"[[4,8,512],[4],[1048576,64],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",43
vllm::fused_inv_rope_fp8_quant_kernel,"[[8,8,512],[8],[1048576,64],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",43
vllm::moe_forward_shared,"[[16,4096],[16,4096],[16,4096],[16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""int"","""",""Scalar""]",43
vllm::moe_forward_shared,"[[2,4096],[2,4096],[2,4096],[2],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""int"","""",""Scalar""]",43
vllm::moe_forward_shared,"[[4,4096],[4,4096],[4,4096],[4],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""int"","""",""Scalar""]",43
vllm::moe_forward_shared,"[[8,4096],[8,4096],[8,4096],[8],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""int"","""",""Scalar""]",43
_C::cooperative_topk,"[[1,8192],[1,1],[1,512],[1048576],[],[]]","[""float"",""int"",""int"",""unsigned char"",""Scalar"",""Scalar""]",42
aten::as_strided,"[[1,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::as_strided,"[[1,64,128],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::as_strided,"[[1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::as_strided,"[[1,8192],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::as_strided,"[[16,2048],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::as_strided,"[[16,512],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::as_strided,"[[2,2048],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::as_strided,"[[2,512],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::as_strided,"[[4,2048],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::as_strided,"[[4,512],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::as_strided,"[[8,2048],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::as_strided,"[[8,512],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",42
aten::empty_like,"[[1,512],[],[],[],[],[]]","[""int"","""","""","""",""Scalar"",""""]",42
aten::empty_like,"[[32,64,128],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",42
aten::empty_like,"[[32,64],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",42
