operator,input_shapes,input_dtypes,call_count
aten::add,"[[2,4096],[2,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",86
aten::add,"[[4,4096],[4,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",86
aten::add,"[[8,4096],[8,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",86
aten::as_strided,"[[1,1,1024],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",86
aten::as_strided,"[[1,16,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",86
aten::as_strided,"[[1,16,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",86
aten::as_strided,"[[1,2,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",86
aten::as_strided,"[[1,2,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",86
aten::as_strided,"[[1,4,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",86
aten::as_strided,"[[1,4,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",86
aten::as_strided,"[[1,8,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",86
aten::as_strided,"[[1,8,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",86
aten::as_strided,"[[16,1,1024],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",86
aten::as_strided,"[[16,1,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",86
aten::as_strided,"[[16,1,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",86
aten::as_strided,"[[2,1,1024],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",86
aten::as_strided,"[[2,1,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",86
aten::as_strided,"[[2,1,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",86
aten::as_strided,"[[256],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",86
aten::as_strided,"[[32,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",86
aten::as_strided,"[[4,1,1024],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",86
aten::as_strided,"[[4,1,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",86
aten::as_strided,"[[4,1,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",86
aten::as_strided,"[[512],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",86
aten::as_strided,"[[64,1,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",86
aten::as_strided,"[[8,1,1024],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",86
aten::as_strided,"[[8,1,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",86
aten::as_strided,"[[8,1,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",86
aten::copy_,"[[1,4096],[1,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",86
aten::copy_,"[[16,4096],[16,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",86
aten::copy_,"[[2,4096],[2,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",86
aten::copy_,"[[4,4096],[4,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",86
aten::copy_,"[[8,4096],[8,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",86
aten::empty_like,"[[1,1024],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",86
aten::empty_like,"[[1,4096],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",86
aten::empty_like,"[[1,512],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",86
aten::empty_like,"[[16,1024],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",86
aten::empty_like,"[[16,4096],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",86
aten::empty_like,"[[16,512],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",86
aten::empty_like,"[[2,1024],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",86
aten::empty_like,"[[2,4096],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",86
aten::empty_like,"[[2,512],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",86
aten::empty_like,"[[4,1024],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",86
aten::empty_like,"[[4,4096],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",86
aten::empty_like,"[[4,512],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",86
aten::empty_like,"[[8,1024],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",86
aten::empty_like,"[[8,4096],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",86
aten::empty_like,"[[8,512],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",86
aten::flatten,"[[1,1,1024],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",86
aten::flatten,"[[12,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",86
aten::flatten,"[[16,1,1024],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",86
aten::flatten,"[[2,1,1024],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",86
aten::flatten,"[[24,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",86
aten::flatten,"[[4,1,1024],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",86
aten::flatten,"[[48,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",86
aten::flatten,"[[6,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",86
aten::flatten,"[[8,1,1024],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",86
aten::flatten,"[[96,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",86
aten::mm,"[[1,4096],[4096,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",86
aten::mm,"[[16,4096],[4096,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",86
aten::mm,"[[2,4096],[4096,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",86
aten::mm,"[[4,4096],[4096,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",86
aten::mm,"[[8,4096],[4096,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",86
aten::mul_,"[[1,6],[]]","[""float"",""double""]",86
aten::mul_,"[[16,6],[]]","[""float"",""double""]",86
aten::mul_,"[[2,6],[]]","[""float"",""double""]",86
aten::mul_,"[[4,6],[]]","[""float"",""double""]",86
aten::mul_,"[[8,6],[]]","[""float"",""double""]",86
aten::new_empty,"[[1,256],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""","""","""",""Scalar""]",86
aten::new_empty,"[[1,6],[],[],[],[],[]]","[""float"",""ScalarList"","""","""","""",""Scalar""]",86
aten::new_empty,"[[16,256],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""","""","""",""Scalar""]",86
aten::new_empty,"[[16,6],[],[],[],[],[]]","[""float"",""ScalarList"","""","""","""",""Scalar""]",86
aten::new_empty,"[[2,256],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""","""","""",""Scalar""]",86
aten::new_empty,"[[2,6],[],[],[],[],[]]","[""float"",""ScalarList"","""","""","""",""Scalar""]",86
aten::new_empty,"[[32,8,512],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar"","""","""",""""]",86
aten::new_empty,"[[4,256],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""","""","""",""Scalar""]",86
aten::new_empty,"[[4,6],[],[],[],[],[]]","[""float"",""ScalarList"","""","""","""",""Scalar""]",86
aten::new_empty,"[[64,8,512],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar"","""","""",""""]",86
aten::new_empty,"[[8,256],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""","""","""",""Scalar""]",86
aten::new_empty,"[[8,6],[],[],[],[],[]]","[""float"",""ScalarList"","""","""","""",""Scalar""]",86
aten::pad,"[[32,8,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""",""Scalar""]",86
aten::pad,"[[64,8,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""",""Scalar""]",86
aten::permute,"[[1,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::permute,"[[1,1,32],[]]","[""float"",""ScalarList""]",86
aten::permute,"[[1,1,4096],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",86
aten::permute,"[[16,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::permute,"[[16,1,32],[]]","[""float"",""ScalarList""]",86
aten::permute,"[[16,1,4096],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",86
aten::permute,"[[2,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::permute,"[[2,1,32],[]]","[""float"",""ScalarList""]",86
aten::permute,"[[2,1,4096],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",86
aten::permute,"[[4,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::permute,"[[4,1,32],[]]","[""float"",""ScalarList""]",86
aten::permute,"[[4,1,4096],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",86
aten::permute,"[[8,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::permute,"[[8,1,32],[]]","[""float"",""ScalarList""]",86
aten::permute,"[[8,1,4096],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",86
aten::record_stream,"[[1,4096],[]]","[""c10::BFloat16"",""""]",86
aten::record_stream,"[[16,4096],[]]","[""c10::BFloat16"",""""]",86
aten::record_stream,"[[2,4096],[]]","[""c10::BFloat16"",""""]",86
aten::record_stream,"[[4,4096],[]]","[""c10::BFloat16"",""""]",86
aten::record_stream,"[[8,4096],[]]","[""c10::BFloat16"",""""]",86
aten::reshape,"[[1,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::reshape,"[[1,64,512],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::reshape,"[[12,4096],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::reshape,"[[16,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::reshape,"[[16,64,512],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::reshape,"[[2,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::reshape,"[[2,64,512],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::reshape,"[[24,4096],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::reshape,"[[4,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::reshape,"[[4,64,512],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::reshape,"[[48,4096],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::reshape,"[[6,4096],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::reshape,"[[8,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::reshape,"[[8,64,512],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::reshape,"[[96,4096],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::split_with_sizes,"[[1,1536],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar""]",86
aten::split_with_sizes,"[[16,1536],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar""]",86
aten::split_with_sizes,"[[2,1536],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar""]",86
aten::split_with_sizes,"[[4,1536],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar""]",86
aten::split_with_sizes,"[[8,1536],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar""]",86
aten::to,"[[1,1536],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",86
aten::to,"[[1,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",86
aten::to,"[[16,1536],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",86
aten::to,"[[16,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",86
aten::to,"[[2,1536],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",86
aten::to,"[[2,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",86
aten::to,"[[4,1536],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",86
aten::to,"[[4,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",86
aten::to,"[[8,1536],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",86
aten::to,"[[8,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",86
aten::transpose,"[[1,1,32],[],[]]","[""float"",""Scalar"",""Scalar""]",86
aten::transpose,"[[1,1,4096],[],[]]","[""c10::Float8_e4m3fn"",""Scalar"",""Scalar""]",86
aten::transpose,"[[1,16,32],[],[]]","[""float"",""Scalar"",""Scalar""]",86
aten::transpose,"[[1,16,4096],[],[]]","[""c10::Float8_e4m3fn"",""Scalar"",""Scalar""]",86
aten::transpose,"[[1,2,32],[],[]]","[""float"",""Scalar"",""Scalar""]",86
aten::transpose,"[[1,2,4096],[],[]]","[""c10::Float8_e4m3fn"",""Scalar"",""Scalar""]",86
aten::transpose,"[[1,4,32],[],[]]","[""float"",""Scalar"",""Scalar""]",86
aten::transpose,"[[1,4,4096],[],[]]","[""c10::Float8_e4m3fn"",""Scalar"",""Scalar""]",86
aten::transpose,"[[1,8,32],[],[]]","[""float"",""Scalar"",""Scalar""]",86
aten::transpose,"[[1,8,4096],[],[]]","[""c10::Float8_e4m3fn"",""Scalar"",""Scalar""]",86
aten::transpose,"[[32,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",86
aten::transpose,"[[64,1,64],[],[]]","[""float"",""Scalar"",""Scalar""]",86
aten::unsqueeze,"[[1,64,512],[]]","[""c10::BFloat16"",""Scalar""]",86
aten::unsqueeze,"[[16,64,512],[]]","[""c10::BFloat16"",""Scalar""]",86
aten::unsqueeze,"[[2,64,512],[]]","[""c10::BFloat16"",""Scalar""]",86
aten::unsqueeze,"[[4,64,512],[]]","[""c10::BFloat16"",""Scalar""]",86
aten::unsqueeze,"[[8,64,512],[]]","[""c10::BFloat16"",""Scalar""]",86
aten::view,"[[1,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[1,1536],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[1,256],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[1,512],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[1,64,512],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[12,512],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[1536],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[16,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[16,1536],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[16,256],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[16,512],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[16,64,512],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[16384],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[2,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[2,1536],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[2,256],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[2,512],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[2,64,512],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[24,512],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[32768],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[4,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[4,1536],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[4,256],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[4,512],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[4,64,512],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[4096],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[48,512],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[6,512],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[64,64,584],[]]","[""unsigned char"",""ScalarList""]",86
aten::view,"[[65536],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[8,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[8,1536],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[8,256],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[8,512],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[8,64,512],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[8192],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::view,"[[96,512],[]]","[""c10::BFloat16"",""ScalarList""]",86
aten::zero_,"[[32,64,512]]","[""c10::BFloat16""]",86
aten::zero_,"[[64,64,512]]","[""c10::BFloat16""]",86
triton_poi_fused_clamp_mul_sigmoid_slice_0,"[[1,512],[],[],[1,256],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""c10::BFloat16"",""Scalar"",""Scalar""]",86
triton_poi_fused_clamp_mul_sigmoid_slice_0,"[[16,512],[],[],[16,256],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",86
triton_poi_fused_clamp_mul_sigmoid_slice_0,"[[2,512],[],[],[2,256],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",86
triton_poi_fused_clamp_mul_sigmoid_slice_0,"[[4,512],[],[],[4,256],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",86
triton_poi_fused_clamp_mul_sigmoid_slice_0,"[[8,512],[],[],[8,256],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",86
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[1,256],[4096,256],[32,2],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",86
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[1,4096],[1536,4096],[12,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",86
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[1,4096],[512,4096],[4,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",86
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[16,256],[4096,256],[32,2],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",86
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[16,4096],[1536,4096],[12,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",86
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[16,4096],[512,4096],[4,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",86
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[2,256],[4096,256],[32,2],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",86
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[2,4096],[1536,4096],[12,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",86
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[2,4096],[512,4096],[4,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",86
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[4,256],[4096,256],[32,2],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",86
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[4,4096],[1536,4096],[12,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",86
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[4,4096],[512,4096],[4,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",86
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[8,256],[4096,256],[32,2],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",86
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[8,4096],[1536,4096],[12,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",86
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[8,4096],[512,4096],[4,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",86
vllm::fused_inv_rope_fp8_quant_kernel,"[[1,8,512],[1],[1048576,64],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",86
vllm::fused_inv_rope_fp8_quant_kernel,"[[16,8,512],[16],[1048576,64],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",86
vllm::fused_inv_rope_fp8_quant_kernel,"[[2,8,512],[2],[1048576,64],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",86
vllm::fused_inv_rope_fp8_quant_kernel,"[[4,8,512],[4],[1048576,64],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",86
vllm::fused_inv_rope_fp8_quant_kernel,"[[8,8,512],[8],[1048576,64],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",86
vllm::moe_forward_shared,"[[1,4096],[1,4096],[1,4096],[1],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""int"","""",""Scalar""]",86
vllm::moe_forward_shared,"[[16,4096],[16,4096],[16,4096],[16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""int"","""",""Scalar""]",86
vllm::moe_forward_shared,"[[2,4096],[2,4096],[2,4096],[2],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""int"","""",""Scalar""]",86
vllm::moe_forward_shared,"[[4,4096],[4,4096],[4,4096],[4],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""int"","""",""Scalar""]",86
vllm::moe_forward_shared,"[[8,4096],[8,4096],[8,4096],[8],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""int"","""",""Scalar""]",86
aten::as_strided,"[[1,2048],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",84
aten::as_strided,"[[1,512],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",84
aten::as_strided,"[[16,2048],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",84
aten::as_strided,"[[16,512],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",84
aten::as_strided,"[[2,2048],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",84
aten::as_strided,"[[2,512],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",84
aten::as_strided,"[[32],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",84
aten::as_strided,"[[4,2048],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",84
aten::as_strided,"[[4,512],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",84
aten::as_strided,"[[64],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",84
aten::as_strided,"[[8,2048],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",84
aten::as_strided,"[[8,512],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",84
aten::empty_like,"[[32,64,128],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",84
aten::empty_like,"[[32,64],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",84
aten::empty_like,"[[64,64,128],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",84
aten::empty_like,"[[64,64],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",84
aten::linear,"[[32,4096],[64,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",84
aten::linear,"[[64,4096],[64,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",84
aten::matmul,"[[32,4096],[4096,64]]","[""c10::BFloat16"",""c10::BFloat16""]",84
aten::matmul,"[[64,4096],[4096,64]]","[""c10::BFloat16"",""c10::BFloat16""]",84
aten::mm,"[[32,4096],[4096,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",84
aten::mm,"[[32,4096],[4096,512],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",84
