operator,input_shapes,input_dtypes,actual_capture_call_count,runtime_call_count,runtime_cpu_duration_total_us,runtime_kernel_event_count,runtime_kernel_time_total_us,runtime_kernel_time_avg_per_call_us,runtime_kernel_time_pct_of_all_runtime_kernels,observed_in
aten::empty_like,"[[1,4096],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[1,4096],[],[],[],[],[]]","[""float"",""Scalar"","""","""",""Scalar"",""""]",2,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[1,512],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[1,512],[],[],[],[],[]]","[""int"","""","""","""",""Scalar"",""""]",21,21,139.909,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::empty_like,"[[1,64,128],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",42,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[1,64],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",42,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[10,512],[],[],[],[],[]]","[""int"","""","""","""",""Scalar"",""""]",0,21,127.620,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[10,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,6.768,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[10],[],[],[],[],[]]","[""int"",""Scalar"","""","""","""",""Scalar""]",0,5,30.894,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[10],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,20.996,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[10],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",0,1,7.048,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[11,128],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,2,15.845,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[11,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,5.980,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[11],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,22.153,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[12,512],[],[],[],[],[]]","[""int"","""","""","""",""Scalar"",""""]",0,21,130.893,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[12,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,6.093,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[12],[],[],[],[],[]]","[""int"",""Scalar"","""","""","""",""Scalar""]",0,5,29.851,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[12],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,20.128,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[12],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",0,1,6.988,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[13,128],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,2,16.331,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[13,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,6.058,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[13],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,22.101,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[14,512],[],[],[],[],[]]","[""int"","""","""","""",""Scalar"",""""]",0,21,129.813,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[14,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,6.267,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[14],[],[],[],[],[]]","[""int"",""Scalar"","""","""","""",""Scalar""]",0,5,33.189,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[14],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,23.642,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[14],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",0,1,6.626,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[15,128],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,2,15.714,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[15,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,6.178,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[15],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,20.705,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[16,1024],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[16,128],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",2,8,61.071,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::empty_like,"[[16,1],[],[],[],[],[]]","[""float"",""Scalar"","""","""",""Scalar"",""""]",4,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[16,4,4096],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",172,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[16,4096],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",260,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[16,4096],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[16,4096],[],[],[],[],[]]","[""float"",""Scalar"","""","""",""Scalar"",""""]",2,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[16,512],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[16,512],[],[],[],[],[]]","[""int"","""","""","""",""Scalar"",""""]",21,21,129.384,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::empty_like,"[[16,64,128],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",42,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[16,64],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",42,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[16,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,7.977,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[16],[],[],[],[],[]]","[""int"",""Scalar"","""","""","""",""Scalar""]",5,5,32.434,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::empty_like,"[[16],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",2,11,132.368,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::empty_like,"[[16],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",2,9,59.680,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::empty_like,"[[17,128],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,2,16.971,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[17,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,6.078,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[17],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,23.062,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[18,512],[],[],[],[],[]]","[""int"","""","""","""",""Scalar"",""""]",0,21,146.134,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[18,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,6.426,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[18],[],[],[],[],[]]","[""int"",""Scalar"","""","""","""",""Scalar""]",0,5,27.715,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[18],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,18.998,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[18],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",0,1,6.221,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[19,128],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,2,16.604,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[19,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,5.998,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[19],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,22.213,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[1],[],[],[],[],[]]","[""int"",""Scalar"","""","""","""",""Scalar""]",5,5,30.366,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::empty_like,"[[1],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",2,49,390.096,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::empty_like,"[[1],[],[],[],[],[]]","[""int"",""Scalar"",""Scalar"","""",""Scalar"",""""]",0,2,8.518,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[1],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",2,3,19.666,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::empty_like,"[[2,1024],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[2,128],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",2,2,16.523,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::empty_like,"[[2,1],[],[],[],[],[]]","[""float"",""Scalar"","""","""",""Scalar"",""""]",4,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[2,4,4096],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",172,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[2,4096],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",260,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[2,4096],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[2,4096],[],[],[],[],[]]","[""float"",""Scalar"","""","""",""Scalar"",""""]",2,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[2,512],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",86,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[2,512],[],[],[],[],[]]","[""int"","""","""","""",""Scalar"",""""]",21,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[2,64,128],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",42,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[2,64],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",42,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[2,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,7.032,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[20,512],[],[],[],[],[]]","[""int"","""","""","""",""Scalar"",""""]",0,21,129.135,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[20,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,6.401,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[20],[],[],[],[],[]]","[""int"",""Scalar"","""","""","""",""Scalar""]",0,5,28.122,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[20],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,19.132,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[20],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",0,1,6.102,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[21,128],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,2,16.419,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[21,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,6.752,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[21],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,22.719,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[22,512],[],[],[],[],[]]","[""int"","""","""","""",""Scalar"",""""]",0,21,131.424,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[22,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,6.312,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[22],[],[],[],[],[]]","[""int"",""Scalar"","""","""","""",""Scalar""]",0,5,28.381,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[22],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,18.308,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[22],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",0,1,5.969,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[23,128],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,2,15.896,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[23,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,6.099,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[23],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,23.018,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[24,512],[],[],[],[],[]]","[""int"","""","""","""",""Scalar"",""""]",0,21,130.429,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[24,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,6.721,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[24],[],[],[],[],[]]","[""int"",""Scalar"","""","""","""",""Scalar""]",0,5,28.417,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[24],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,17.857,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[24],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",0,1,6.539,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[25,128],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,2,15.283,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[25,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,6.268,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[25],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,22.488,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[26,512],[],[],[],[],[]]","[""int"","""","""","""",""Scalar"",""""]",0,21,129.165,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[26,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,6.337,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[26],[],[],[],[],[]]","[""int"",""Scalar"","""","""","""",""Scalar""]",0,5,28.618,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[26],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,43.013,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[26],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",0,1,6.301,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[27,128],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,2,15.112,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[27,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,6.118,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[27],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,22.828,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[28,512],[],[],[],[],[]]","[""int"","""","""","""",""Scalar"",""""]",0,21,130.869,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[28,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,6.545,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[28],[],[],[],[],[]]","[""int"",""Scalar"","""","""","""",""Scalar""]",0,5,29.564,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[28],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,34.467,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[28],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",0,1,7.095,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[29,128],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,2,16.214,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[29,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,6.296,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[29],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,22.540,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[2],[],[],[],[],[]]","[""int"",""Scalar"","""","""","""",""Scalar""]",5,5,28.443,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::empty_like,"[[2],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",2,128,915.757,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::empty_like,"[[2],[],[],[],[],[]]","[""int"",""Scalar"",""Scalar"","""",""Scalar"",""""]",0,6,20.859,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[2],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",2,3,17.980,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::empty_like,"[[3,128],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,2,16.109,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[3,512],[],[],[],[],[]]","[""int"","""","""","""",""Scalar"",""""]",0,21,128.522,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[3,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,6.844,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[30,512],[],[],[],[],[]]","[""int"","""","""","""",""Scalar"",""""]",0,21,141.849,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[30,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,6.499,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[30],[],[],[],[],[]]","[""int"",""Scalar"","""","""","""",""Scalar""]",0,5,28.626,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[30],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,19.610,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[30],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",0,1,7.772,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[31,128],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,2,14.537,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[31,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,6.010,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[31],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,21.522,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[32,1024],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",172,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[32,128],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",4,16,118.250,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::empty_like,"[[32,1],[],[],[],[],[]]","[""float"",""Scalar"","""","""",""Scalar"",""""]",8,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[32,4,4096],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",344,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[32,4096],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",520,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[32,4096],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",172,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[32,4096],[],[],[],[],[]]","[""float"",""Scalar"","""","""",""Scalar"",""""]",4,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[32,512],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",172,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[32,512],[],[],[],[],[]]","[""int"","""","""","""",""Scalar"",""""]",42,21,134.617,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::empty_like,"[[32,64,128],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",84,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[32,64],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",84,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::empty_like,"[[32,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,6.917,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[32],[],[],[],[],[]]","[""int"",""Scalar"","""","""","""",""Scalar""]",10,5,32.361,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::empty_like,"[[32],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",4,19,142.308,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::empty_like,"[[32],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",4,17,110.155,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::empty_like,"[[33,128],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,2,15.791,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[33,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,6.296,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[33],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,21.998,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[34,512],[],[],[],[],[]]","[""int"","""","""","""",""Scalar"",""""]",0,21,136.196,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[34,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,10.296,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[34],[],[],[],[],[]]","[""int"",""Scalar"","""","""","""",""Scalar""]",0,5,27.645,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[34],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,20.038,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[34],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",0,1,6.113,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[35,128],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,2,14.613,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[35,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,5.986,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[35],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,21.908,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[36,512],[],[],[],[],[]]","[""int"","""","""","""",""Scalar"",""""]",0,21,135.846,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[36,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,8.155,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[36],[],[],[],[],[]]","[""int"",""Scalar"","""","""","""",""Scalar""]",0,5,28.447,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[36],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,17.814,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[36],[],[],[],[],[]]","[""long int"",""Scalar"","""","""",""Scalar"",""""]",0,1,6.354,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[37,128],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,2,15.098,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[37,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,8.414,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[37],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",0,3,21.393,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[38,512],[],[],[],[],[]]","[""int"","""","""","""",""Scalar"",""""]",0,21,126.114,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[38,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",0,1,8.168,0,0.000,0.000,0.000000,runtime
aten::empty_like,"[[38],[],[],[],[],[]]","[""int"",""Scalar"","""","""","""",""Scalar""]",0,5,36.998,0,0.000,0.000,0.000000,runtime
