operator,input_shapes,input_dtypes,metadata_status,call_count
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_3,"[[4,2048],[4,2048],[2048],[4,2048],[4,2048],[4,2048],[4,2048],[4,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,30
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_3,"[[8,2048],[8,2048],[2048],[8,2048],[8,2048],[8,2048],[8,2048],[8,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,30
vllm::qwen_gdn_attention_core,"[[16,4096],[16,16],[16,16],[16,16,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""",""Scalar""]",shape_and_dtype,30
vllm::qwen_gdn_attention_core,"[[2,4096],[2,16],[2,16],[2,16,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""",""Scalar""]",shape_and_dtype,30
vllm::qwen_gdn_attention_core,"[[4,4096],[4,16],[4,16],[4,16,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""",""Scalar""]",shape_and_dtype,30
vllm::qwen_gdn_attention_core,"[[8,4096],[8,16],[8,16],[8,16,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""",""Scalar""]",shape_and_dtype,30
vllm::unified_attention_with_output,"[[1,8,256],[1,1,256],[1,1,256],[1,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",shape_and_dtype,30
vllm::unified_kv_cache_update,"[[1,1,256],[1,1,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,30
triton_poi_fused_0,"[[1,8,256],[1,2048],[1,2048],[1,16,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,27
triton_poi_fused_3,"[[1,32],[1,16],[1,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,27
aten::slice,"[[1,1],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,24
triton_poi_fused_0,"[[16,16,128],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,21
triton_poi_fused_0,"[[2,16,128],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,21
triton_poi_fused_0,"[[4,16,128],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,21
triton_poi_fused_0,"[[8,16,128],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,21
_C::weak_ref_tensor,"[[1,1,256]]","[""c10::BFloat16""]",shape_and_dtype,20
_C::weak_ref_tensor,"[[1,8,256]]","[""c10::BFloat16""]",shape_and_dtype,20
_C::weak_ref_tensor,"[[16,1,256]]","[""c10::BFloat16""]",shape_and_dtype,20
_C::weak_ref_tensor,"[[16,8,256]]","[""c10::BFloat16""]",shape_and_dtype,20
_C::weak_ref_tensor,"[[2,1,256]]","[""c10::BFloat16""]",shape_and_dtype,20
_C::weak_ref_tensor,"[[2,8,256]]","[""c10::BFloat16""]",shape_and_dtype,20
_C::weak_ref_tensor,"[[4,1,256]]","[""c10::BFloat16""]",shape_and_dtype,20
_C::weak_ref_tensor,"[[4,8,256]]","[""c10::BFloat16""]",shape_and_dtype,20
_C::weak_ref_tensor,"[[8,1,256]]","[""c10::BFloat16""]",shape_and_dtype,20
_C::weak_ref_tensor,"[[8,8,256]]","[""c10::BFloat16""]",shape_and_dtype,20
aten::fill_,"[[32,8,256],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,20
aten::fill_,"[[64,8,256],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,20
aten::mm,"[[32,2048],[2048,4608],[32,4608]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,20
aten::mm,"[[64,2048],[2048,4608],[64,4608]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,20
triton_poi_fused_0,"[[3,32],[1048576,64],[32,32],[32,32],[],[]]","[""long int"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,20
triton_poi_fused_0,"[[3,64],[1048576,64],[64,32],[64,32],[],[]]","[""long int"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,20
triton_poi_fused_5,"[[16,32],[16,16],[16,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,20
triton_poi_fused_5,"[[2,32],[2,16],[2,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,20
triton_poi_fused_5,"[[32,4608],[32,8,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,20
triton_poi_fused_5,"[[4,32],[4,16],[4,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,20
triton_poi_fused_5,"[[64,4608],[64,8,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,20
triton_poi_fused_5,"[[8,32],[8,16],[8,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,20
triton_poi_fused_7,"[[32,4608],[32,8,1],[256],[32,32],[32,32],[32,1,1],[256],[32,8,64],[32,8,192],[32,1,64],[32,1,192],[],[],[],[]]","[""c10::BFloat16"",""float"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""float"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,20
triton_poi_fused_7,"[[64,4608],[64,8,1],[256],[64,32],[64,32],[64,1,1],[256],[64,8,64],[64,8,192],[64,1,64],[64,1,192],[],[],[],[]]","[""c10::BFloat16"",""float"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""float"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,20
triton_poi_fused_add_2,"[[32,2048],[32,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,20
triton_poi_fused_add_2,"[[64,2048],[64,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,20
triton_red_fused_6,"[[32,4608],[32,8,1],[32,1,1],[],[]]","[""c10::BFloat16"",""float"",""float"",""Scalar"",""Scalar""]",shape_and_dtype,20
triton_red_fused_6,"[[64,4608],[64,8,1],[64,1,1],[],[]]","[""c10::BFloat16"",""float"",""float"",""Scalar"",""Scalar""]",shape_and_dtype,20
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_1,"[[32,2048],[32,2048],[2048],[32,2048],[32,2048],[32,2048],[32,2048],[32,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,20
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_1,"[[64,2048],[64,2048],[2048],[64,2048],[64,2048],[64,2048],[64,2048],[64,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,20
vllm::unified_attention_with_output,"[[32,8,256],[32,1,256],[32,1,256],[32,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",shape_and_dtype,20
vllm::unified_attention_with_output,"[[64,8,256],[64,1,256],[64,1,256],[64,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",shape_and_dtype,20
vllm::unified_kv_cache_update,"[[32,1,256],[32,1,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,20
vllm::unified_kv_cache_update,"[[64,1,256],[64,1,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,20
aten::empty_like,"[[1],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",shape_and_dtype,18
triton_poi_fused_0,"[[32,8,256],[32,2048],[32,2048],[32,16,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,18
triton_poi_fused_0,"[[64,8,256],[64,2048],[64,2048],[64,16,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,18
triton_poi_fused_3,"[[32,32],[32,16],[32,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,18
triton_poi_fused_3,"[[64,32],[64,16],[64,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,18
aten::copy_,"[[1],[1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,14
aten::as_strided,"[[1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,12
aten::slice,"[[1],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,12
aten::sub,"[[1],[1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,12
aten::_to_copy,"[[1],[],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar"",""""]",shape_and_dtype,11
aten::as_strided,"[[3,8193],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,11
aten::as_strided,"[[8192,2048],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,11
aten::copy_,"[[1],[1],[]]","[""long int"",""long int"",""Scalar""]",shape_and_dtype,11
aten::lift_fresh,[[1]],"[""long int""]",shape_and_dtype,11
aten::reshape,"[[1],[]]","[""long int"",""ScalarList""]",shape_and_dtype,11
aten::slice,"[[3,8193],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,11
aten::slice,"[[8192,2048],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,11
aten::to,"[[1],[],[],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar"",""Scalar"",""""]",shape_and_dtype,11
aten::view,"[[1],[]]","[""long int"",""ScalarList""]",shape_and_dtype,11
aten::fill_,"[[1,8,256],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,10
aten::fill_,"[[16,8,256],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,10
aten::fill_,"[[2,8,256],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,10
aten::fill_,"[[4,8,256],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,10
aten::fill_,"[[8,8,256],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,10
aten::mm,"[[16,2048],[2048,4608],[16,4608]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,10
aten::mm,"[[2,2048],[2048,4608],[2,4608]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,10
aten::mm,"[[4,2048],[2048,4608],[4,4608]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,10
aten::mm,"[[8,2048],[2048,4608],[8,4608]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,10
triton_poi_fused_0,"[[3,16],[1048576,64],[16,32],[16,32],[],[]]","[""long int"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,10
triton_poi_fused_0,"[[3,2],[1048576,64],[2,32],[2,32],[],[]]","[""long int"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,10
triton_poi_fused_0,"[[3,4],[1048576,64],[4,32],[4,32],[],[]]","[""long int"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,10
triton_poi_fused_0,"[[3,8],[1048576,64],[8,32],[8,32],[],[]]","[""long int"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,10
triton_poi_fused_5,"[[16,4608],[16,8,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,10
triton_poi_fused_5,"[[2,4608],[2,8,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,10
triton_poi_fused_5,"[[4,4608],[4,8,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,10
triton_poi_fused_5,"[[8,4608],[8,8,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,10
triton_poi_fused_7,"[[16,4608],[16,8,1],[256],[16,32],[16,32],[16,1,1],[256],[16,8,64],[16,8,192],[16,1,64],[16,1,192],[],[],[],[]]","[""c10::BFloat16"",""float"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""float"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,10
triton_poi_fused_7,"[[2,4608],[2,8,1],[256],[2,32],[2,32],[2,1,1],[256],[2,8,64],[2,8,192],[2,1,64],[2,1,192],[],[],[],[]]","[""c10::BFloat16"",""float"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""float"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,10
triton_poi_fused_7,"[[4,4608],[4,8,1],[256],[4,32],[4,32],[4,1,1],[256],[4,8,64],[4,8,192],[4,1,64],[4,1,192],[],[],[],[]]","[""c10::BFloat16"",""float"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""float"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,10
triton_poi_fused_7,"[[8,4608],[8,8,1],[256],[8,32],[8,32],[8,1,1],[256],[8,8,64],[8,8,192],[8,1,64],[8,1,192],[],[],[],[]]","[""c10::BFloat16"",""float"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""float"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,10
triton_poi_fused_add_2,"[[16,2048],[16,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,10
triton_poi_fused_add_2,"[[2,2048],[2,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,10
triton_poi_fused_add_2,"[[4,2048],[4,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,10
triton_poi_fused_add_2,"[[8,2048],[8,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,10
triton_red_fused_6,"[[16,4608],[16,8,1],[16,1,1],[],[]]","[""c10::BFloat16"",""float"",""float"",""Scalar"",""Scalar""]",shape_and_dtype,10
triton_red_fused_6,"[[2,4608],[2,8,1],[2,1,1],[],[]]","[""c10::BFloat16"",""float"",""float"",""Scalar"",""Scalar""]",shape_and_dtype,10
triton_red_fused_6,"[[4,4608],[4,8,1],[4,1,1],[],[]]","[""c10::BFloat16"",""float"",""float"",""Scalar"",""Scalar""]",shape_and_dtype,10
triton_red_fused_6,"[[8,4608],[8,8,1],[8,1,1],[],[]]","[""c10::BFloat16"",""float"",""float"",""Scalar"",""Scalar""]",shape_and_dtype,10
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_1,"[[16,2048],[16,2048],[2048],[16,2048],[16,2048],[16,2048],[16,2048],[16,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,10
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_1,"[[2,2048],[2,2048],[2048],[2,2048],[2,2048],[2,2048],[2,2048],[2,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,10
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_1,"[[4,2048],[4,2048],[2048],[4,2048],[4,2048],[4,2048],[4,2048],[4,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,10
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_1,"[[8,2048],[8,2048],[2048],[8,2048],[8,2048],[8,2048],[8,2048],[8,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,10
vllm::unified_attention_with_output,"[[16,8,256],[16,1,256],[16,1,256],[16,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",shape_and_dtype,10
vllm::unified_attention_with_output,"[[2,8,256],[2,1,256],[2,1,256],[2,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",shape_and_dtype,10
vllm::unified_attention_with_output,"[[4,8,256],[4,1,256],[4,1,256],[4,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",shape_and_dtype,10
vllm::unified_attention_with_output,"[[8,8,256],[8,1,256],[8,1,256],[8,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",shape_and_dtype,10
vllm::unified_kv_cache_update,"[[16,1,256],[16,1,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,10
vllm::unified_kv_cache_update,"[[2,1,256],[2,1,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,10
vllm::unified_kv_cache_update,"[[4,1,256],[4,1,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,10
vllm::unified_kv_cache_update,"[[8,1,256],[8,1,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,10
triton_poi_fused_0,"[[16,8,256],[16,2048],[16,2048],[16,16,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,9
triton_poi_fused_0,"[[2,8,256],[2,2048],[2,2048],[2,16,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,9
triton_poi_fused_0,"[[4,8,256],[4,2048],[4,2048],[4,16,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,9
triton_poi_fused_0,"[[8,8,256],[8,2048],[8,2048],[8,16,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,9
triton_poi_fused_3,"[[16,32],[16,16],[16,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,9
triton_poi_fused_3,"[[2,32],[2,16],[2,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,9
triton_poi_fused_3,"[[4,32],[4,16],[4,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,9
triton_poi_fused_3,"[[8,32],[8,16],[8,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,9
aten::as_strided,"[[1,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,8
aten::as_strided,"[[32],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,8
aten::as_strided,"[[64],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,8
aten::copy_,"[[2],[2],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,8
aten::fill_,"[[0],[]]","[""int"",""Scalar""]",shape_and_dtype,8
aten::fill_,"[[32],[]]","[""long int"",""Scalar""]",shape_and_dtype,8
aten::fill_,"[[64],[]]","[""long int"",""Scalar""]",shape_and_dtype,8
aten::slice,"[[1,32],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,8
aten::slice,"[[32],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,8
aten::slice,"[[64],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,8
aten::_to_copy,"[[1],[],[],[],[],[],[]]","[""int"",""Scalar"",""Scalar"","""","""",""Scalar"",""""]",shape_and_dtype,6
aten::as_strided,"[[1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,6
aten::as_strided,"[[2],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,6
aten::copy_,"[[1,1],[1,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,6
aten::diff,"[[2],[],[],[],[]]","[""int"",""Scalar"",""Scalar"","""",""""]",shape_and_dtype,6
aten::fill_,"[[0,1],[]]","[""int"",""Scalar""]",shape_and_dtype,6
aten::fill_,"[[0],[]]","[""int"",""int""]",shape_and_dtype,6
aten::moveaxis,"[[1],[],[]]","[""int"",""Scalar"",""Scalar""]",shape_and_dtype,6
aten::movedim,"[[1],[],[]]","[""int"",""ScalarList"",""ScalarList""]",shape_and_dtype,6
aten::permute,"[[1],[]]","[""int"",""ScalarList""]",shape_and_dtype,6
aten::permute,"[[2],[]]","[""int"",""ScalarList""]",shape_and_dtype,6
aten::select,"[[1,1],[],[]]","[""int"",""Scalar"",""Scalar""]",shape_and_dtype,6
aten::select,"[[2],[],[]]","[""int"",""Scalar"",""Scalar""]",shape_and_dtype,6
aten::sub,"[[1],[],[]]","[""int"",""long int"",""Scalar""]",shape_and_dtype,6
aten::to,"[[1],[],[],[],[],[],[],[]]","[""int"",""Scalar"",""Scalar"","""","""",""Scalar"",""Scalar"",""""]",shape_and_dtype,6
aten::as_strided,"[[16],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,4
aten::as_strided,"[[2],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,4
aten::as_strided,"[[4],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,4
aten::as_strided,"[[8],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,4
aten::empty,"[[],[],[],[],[],[]]","[""ScalarList"",""Scalar"","""","""","""",""""]",shape_and_dtype,4
aten::fill_,"[[16],[]]","[""long int"",""Scalar""]",shape_and_dtype,4
aten::fill_,"[[2],[]]","[""long int"",""Scalar""]",shape_and_dtype,4
aten::fill_,"[[4],[]]","[""long int"",""Scalar""]",shape_and_dtype,4
aten::fill_,"[[8],[]]","[""long int"",""Scalar""]",shape_and_dtype,4
aten::slice,"[[16],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,4
aten::slice,"[[2],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,4
aten::slice,"[[4],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,4
aten::slice,"[[8],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,4
aten::as_strided,"[[1,2048],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,3
aten::index,"[[1,2048],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,3
triton_poi_fused_2,"[[1,32],[1,16],[1,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,3
triton_poi_fused_mul_sigmoid_view_0,"[[1,8,256],[1,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,3
triton_red_fused_1,"[[1,2048],[2048],[1,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,3
aten::as_strided,"[[1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,2
aten::as_strided,"[[32,2048],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,2
aten::as_strided,"[[64,2048],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,2
